  NO     NO_road   Mileage  TWD67lat   TWD67lon     Height(m)   QPE1H_grid  QPE1H_ave  QPE1H_max   County           Agency       Section  Dist.   Vil.
  45        台61  48K+352    24.9899   121.0125        0.0000      0.0000     0.0000     0.0000    桃園市 第一區養護工程處    中壢工務段 新屋區 永安里
  46        台61  49K+352    24.9811   121.0106        0.0000      0.0000     0.0000     0.0000    桃園市 第一區養護工程處    中壢工務段 新屋區 笨港里
  47        台61  50K+351    24.9723   121.0081        0.0000      0.0000     0.0000     0.0000    桃園市 第一區養護工程處    中壢工務段 新屋區 笨港里
  48        台61  51K+349    24.9642   121.0038        0.0000      0.0000     0.0000     0.0000    桃園市 第一區養護工程處    中壢工務段 新屋區 深圳里
  49        台61  52K+367    24.9572   120.9973       29.2400      0.0000     0.0000     0.0000    桃園市 第一區養護工程處    中壢工務段 新屋區 深圳里
  50        台61  53K+366    24.9520   120.9892       26.2200      0.0000     0.0000     0.0000    桃園市 第一區養護工程處    中壢工務段 新屋區 蚵間里
  51        台61  54K+952    24.9409   120.9795        0.0000      0.0000     0.0000     0.0000    桃園市 第一區養護工程處    中壢工務段 新屋區 蚵間里
  52        台61  55K+453    24.9372   120.9768        0.0000      0.0000     0.0000     0.0000    新竹縣 第一區養護工程處    新竹工務段 新豐鄉 坡頭村
  53        台61  55K+968    24.9336   120.9735        0.0000      0.0000     0.0000     0.0000    新竹縣 第一區養護工程處    新竹工務段 新豐鄉 坡頭村
  54        台61  56K+455    24.9303   120.9703        0.0000      0.0000     0.0000     0.0000    新竹縣 第一區養護工程處    新竹工務段 新豐鄉 坡頭村
  55        台61  57K+369    24.9238   120.9648       28.9300      0.0000     0.0000     0.0000    新竹縣 第一區養護工程處    新竹工務段 新豐鄉 新豐村
  56        台61  58K+371    24.9149   120.9642       29.6100      0.0000     0.0000     0.0000    新竹縣 第一區養護工程處    新竹工務段 新豐鄉 新豐村
  57        台61  59K+448    24.9052   120.9644       24.0050      0.0000     0.0000     0.0000    新竹縣 第一區養護工程處    新竹工務段 新豐鄉 鳳坑村
